"Country","Period","X416","X2809","X915","X1541","X940","X944","X1026","X2013","x","y"
"Hong Kong SAR, China","2015",82.87,NA,623451069429.04,58.35,2.36,42422.87,616126319048.48,NA,34.5141694653701,-34.6700159971504
"Hungary","2001",NA,NA,34809382608.32,7.56,3.85,5266.85,35483136262.49,0.92,-0.57139821733864,-12.2679945506597
"Hungary","2002",NA,NA,39224216862.19,5.4,4.48,6646.24,40596207370.34,0.99,4.7530285513986,-19.2388853894238
"Hungary","2003",NA,1686589750,47959641865.36,4.89,3.84,8391.14,51326496266.05,0.92,-0.477298462492536,-12.9860859358998
"Hungary","2004",NA,2817348534,61919156894.99,4.38,4.94,10254.24,66003419059.73,0.87,5.64246830732729,-17.6730227308462
"Hungary","2005",NA,3145479166,70661886688.46,7.56,4.35,11155.96,73220663134.29,0.93,5.29161463087027,-18.1240192108901
"Hungary","2006",NA,2851304019,85253334283.95,16.28,3.81,11392.07,86518960026.62,0.99,33.1708291479429,-9.12614678658169
"Hungary","2007",NA,3785296744,108939370175.65,50.78,0.43,13830.83,107997999191.84,0.97,34.9243340968342,-7.30094023712376
"Hungary","2008",NA,3145466246,125193602121.39,47.75,0.84,15649.72,124638857078.45,0.99,33.2259158668345,-6.72115664490677
"Hungary","2009",NA,3234058369,97100365372.04,-2.29,-6.56,12948.08,91845961559.09,1.14,34.4867207513386,-4.96524010989336
"Hungary","2010",64.48,3830502204,107068062902.76,-16.09,0.74,13009.35,100120929114.17,1.15,34.0966288923244,-5.34262432671482
"Hungary","2011",66.3,3997068530,122056487030.91,7.51,1.76,14032.77,113465922260.08,1.2,34.9887860147434,-4.75149175714058
"Hungary","2012",66.05,2342202405,110417676260.99,8.35,-1.69,12819.71,101870482184.17,1.27,35.2682617615823,-4.91885749573869
"Hungary","2013",66.19,NA,118219048257.67,-2.81,1.89,13585.43,108405055991.42,1.41,30.8100635597954,28.3942092931739
"Hungary","2014",66.18,NA,123480271210.4,9.05,3.67,14021.9,113427146061.27,NA,35.1378031108196,-3.7490023448113
"Hungary","2015",72.45,NA,NA,2.31,2.94,12259.12,NA,NA,49.5088642649344,-2.89140928676977
"Iceland","2001",NA,NA,3040597549.28,2.23,3.76,28516.05,3112129790.63,2.87,2.56023089222483,-39.4921281411515
"Iceland","2002",NA,NA,3302578939.73,0.84,0.45,31864.58,3161429473.82,2.86,4.24565061686461,-39.1016011232882
"Iceland","2003",NA,3667791,3728063199.89,1.36,2.74,39019.69,4066224302.23,2.73,4.49532367503814,-38.1513540149751
"Iceland","2004",NA,8549917,4480159335.08,4.06,8.22,46921.13,5216257762.67,NA,-2.54504843962994,-27.8679650870104
"Iceland","2005",NA,16361031,5111373621.23,15.77,5.96,56445.54,7093774858.41,2.69,4.51973410270573,-38.7722274404095
"Iceland","2006",NA,12376186,5305970361.93,18.72,4.21,56097.12,8231504702.19,2.91,13.7847014857496,-44.8471896483298
"Iceland","2007",NA,8643296,7104597611.43,14.7,9.49,68344.56,9057419405.2,2.56,15.6768762978995,-45.3122606552147
"Iceland","2008",NA,12211532,7274932090.48,-1.26,1.48,55229.61,7661399533.13,2.53,16.0974834271124,-46.4206052148966
"Iceland","2009",NA,73982204,6403940846.86,-2.97,-4.68,40362.04,5243419520.15,2.66,45.9270725089357,-33.2188950825846
"Iceland","2010",81.03,84398911,7113368749.48,-0.7,-3.59,41620.07,5761760707.06,NA,45.4666095947864,-31.836700066723
"Iceland","2011",81.35,92650188,8301015920.11,0.94,1.99,45970.89,7133285613.26,2.49,45.2478944011342,-33.1223817467808
"Iceland","2012",82.62,NA,8086124591.14,1.68,1.18,44258.84,7231074887.23,NA,44.4883915828441,-31.2982748315766
"Iceland","2013",82.73,NA,8562665934.19,3.07,3.9,47493.25,7327389412.56,NA,43.6456086733761,-31.2284285301769
"Iceland","2014",83.04,NA,9135798466.76,4.5,1.83,52036.73,8069318861.57,NA,43.5070768318798,-31.2649469252997
"Iceland","2015",78.89,NA,8919265614.34,2.33,3.96,50173.34,7742942696.65,NA,44.774657511437,-29.9901145527671
"Indonesia","2001",NA,NA,62625866713.08,-1.86,3.64,748.18,49355201496.87,0.05,13.7987731148533,-6.89945724940177
"Indonesia","2002",NA,NA,63956799298.56,0.07,4.5,900.13,51638440133.16,NA,-4.5073536379171,-8.80156314443656
"Indonesia","2003",NA,NA,71553141756.83,-0.25,4.78,1065.66,54323619580.77,NA,-4.00163435937684,-7.78460801780776
"Indonesia","2004",NA,47170000,82744350707.48,0.74,5.03,1150.35,70744689488.5,NA,-0.999662964726133,-7.13531217953111
"Indonesia","2005",NA,57010000,97387627569.31,2.92,5.69,1263.48,85533801157.31,NA,-1.70502597100498,-8.05986395306905
"Indonesia","2006",NA,73885000,113143425291.88,1.35,5.5,1590.18,93411754079.15,NA,35.4653634759905,4.00402528990392
"Indonesia","2007",NA,54960000,127226102177.01,1.6,6.35,1860.62,109755093425.23,NA,36.6231202496872,3.28033872067672
"Indonesia","2008",NA,77196000,152090401421.8,1.83,6.01,2167.86,146706628549.32,NA,36.3124440486791,2.72339016238789
"Indonesia","2009",NA,75332000,130357798591.18,0.9,4.63,2262.72,115216544854.1,0.08,27.4638109519375,-8.10135502379351
"Indonesia","2010",NA,104216000,183480562954.66,2.03,6.22,3125.22,169158027604.28,NA,26.1683095952601,-8.94790081494454
"Indonesia","2011",NA,158577000,235095129124.14,2.3,6.17,3647.63,212996885258.83,NA,27.5211590542572,-9.35127325543176
"Indonesia","2012",NA,209939000,225744403275.68,2.31,6.03,3700.52,229362102387.58,NA,27.7731284487679,-7.70212280403137
"Indonesia","2013",NA,NA,218308408827.83,2.55,5.56,3631.67,225519356299.67,0.08,42.4902588255617,15.5275054601136
"Indonesia","2014",56.81,NA,210456965153.96,2.95,5.02,3499.59,217486822868.34,NA,28.2753174866878,-7.9010218334963
"Indonesia","2015",56.73,NA,181798904136.64,1.8,4.79,3346.49,179676465687.51,NA,-26.9498673707215,33.9868947656294
"Ireland","2001",NA,NA,104030900760.63,8.78,5.83,28212.59,86982577897.09,1.06,-2.31585858965576,-25.5568250064329
"Ireland","2002",NA,NA,115761957556.94,23.04,5.94,32537.96,93775299077.73,1.06,-0.88845143839362,-25.3034551038433
"Ireland","2003",NA,1426148201,132826942889.39,13.62,3.84,41170.07,107934139277.65,1.13,-0.544463071938172,-25.1270558527193
"Ireland","2004",NA,1575683892,156136890861.68,-5.67,4.41,47641.01,128266377576.36,1.18,-1.1184838408459,-25.7057825860025
"Ireland","2005",NA,1558225318,168438364879.99,22.25,6.33,50815.64,145392987315.01,1.2,26.556264779206,28.0881443852322
"Ireland","2006",NA,1637100822,183351103500.19,9.52,6.31,54285.75,164678471584.49,1.21,19.3729856506483,-34.0800622357702
"Ireland","2007",NA,2089954394,218046241582.26,22.22,5.54,61313.58,195720899124.01,1.24,21.4738013244852,-35.3867417684849
"Ireland","2008",NA,2147434920,231346684634.54,8.47,-2.16,61189.73,207682600996.05,1.39,20.2068707213702,-35.139077185557
"Ireland","2009",NA,2658912466,220333789663.8,22.91,-5.64,51900.27,188488938177.27,1.63,-4.05556777599777,-23.8651429803392
"Ireland","2010",82.61,2191921884,226929197748.34,17.16,0.4,48260.67,191718921192.05,1.62,45.1458951288786,-24.8722528781804
"Ireland","2011",82.02,1220538182,244803830275.23,9.79,2.59,52828.42,201294131359.47,1.53,44.6999402427852,-24.5156354969828
"Ireland","2012",81.49,592730919,240817860585.98,18.23,0.15,48976.93,202236019561.6,1.58,45.7586975411673,-24.5939864824059
"Ireland","2013",82.48,NA,254174687919.85,20.97,1.43,51814.86,208143250163.27,NA,44.3319672768383,-24.7941970967439
"Ireland","2014",83.07,NA,285196011690.04,34.59,5.2,54321.29,239192845956.07,NA,46.0334665730734,-24.7678499118964
"Ireland","2015",78.85,NA,289001885327.71,52.81,7.81,51289.73,239358988577.13,NA,43.3153384016232,-24.1009338305864
"Isle of Man","2001",NA,NA,NA,NA,5.38,20804.5,NA,NA,-23.6345649247843,-37.4083121945688
"Isle of Man","2002",NA,NA,NA,NA,5.87,24229.51,NA,NA,-23.2967871107526,-38.8852973589932
"Isle of Man","2003",NA,NA,NA,NA,6.33,28678.85,NA,NA,-23.3450549629534,-38.1411294072849
"Isle of Man","2004",NA,NA,NA,NA,5.2,34634.05,NA,NA,-21.1842183291129,-41.3572956361216
"Isle of Man","2005",NA,NA,NA,NA,5.9,36980.11,NA,NA,-22.0631285993259,-40.2291018304948
"Isle of Man","2006",NA,NA,NA,NA,7.7,41232.92,NA,NA,-22.1170686360365,-41.6411306618184
"Isle of Man","2007",NA,NA,NA,NA,7.46,69418.06,NA,NA,-24.7727343981618,-47.7139878210255
"Isle of Man","2008",NA,NA,NA,NA,9.85,70438.02,NA,NA,-22.4955645944896,-47.8290757510674
"Isle of Man","2009",NA,NA,NA,NA,2.13,60417.46,NA,NA,-23.0934167548586,-46.0035520734112
"Isle of Man","2010",NA,NA,NA,NA,9.42,64277.06,NA,NA,-21.9091881782012,-46.9852446556985
"Isle of Man","2011",NA,NA,NA,NA,4.81,71307.49,NA,NA,-22.4864704928414,-47.7941537029299
"Isle of Man","2012",NA,NA,NA,NA,6.25,74993.64,NA,NA,-22.8431529678365,-47.8443710972105
"Isle of Man","2013",NA,NA,NA,NA,4.49,78119.06,NA,NA,-22.3486992071384,-47.8739128951762
"Italy","2001",NA,NA,299084707829.98,1.28,1.77,20400.81,284494404474.27,1.04,9.51810558438847,-19.6854476232908
"Italy","2002",NA,NA,309942794089.97,1.16,0.25,22196.51,300495283267.46,1.08,9.55582799824042,-17.9776158690688
"Italy","2003",NA,5091227268,366681722347.63,1.05,0.15,27387.23,359573829571.11,1.06,10.8778893249321,-19.2261389417458
"Italy","2004",NA,5688103961,432726665011.17,0.93,1.58,31174.56,422257660789.67,1.05,11.41691979933,-21.9777923875655
"Italy","2005",NA,6023976319,456711959955.23,1.06,0.95,31959.26,458759010073.37,1.05,11.4183944755204,-21.4605461723479
"Italy","2006",NA,7200733512,509513401078.91,2.01,2.01,33410.75,525760401455.28,1.09,11.494292459969,-20.9664450012982
"Italy","2007",NA,8376240510,604235822611.55,1.82,1.47,37698.79,612150303859.84,1.13,52.3607617676607,-5.09601393607193
"Italy","2008",NA,8251304716,644649162150.29,-0.4,-1.05,40640.18,663510241687.42,1.16,52.6473606366892,-4.21963758097538
"Italy","2009",NA,6181001248,491149606835.23,0.76,-5.48,36976.85,505482585440.4,1.22,54.3019509209732,-4.35903188166392
"Italy","2010",65.74,7249023871,535295992052.98,0.47,1.69,35851.51,577144695364.24,1.22,54.3356258049506,-6.32219252821955
"Italy","2011",66.12,8111655366,614705209897.14,1.51,0.58,38332.3,650447452043.37,1.21,54.203318551142,-4.96490669297826
"Italy","2012",66.45,328171109,592544825195.56,0,-2.82,34814.12,572068445881.8,1.27,53.3889574402833,-5.93542562481053
"Italy","2013",67.01,NA,614626322239.9,0.92,-1.75,35367.6,566818529587.51,1.26,55.423085217093,-5.23277620774402
"Italy","2014",67.8,NA,631733600348.75,0.8,-0.34,35179.65,569544159588.85,NA,54.9938383949341,-6.65111657342769
"Italy","2015",71.71,NA,548800812908.95,0.15,0.76,29847.05,490607119884.66,NA,55.6844194156502,-4.94737619202844
"Japan","2001",NA,NA,434656283402.55,0.12,0.36,32716.42,408043683436.61,3.07,-1.6801785194674,-33.7167399471829
"Japan","2002",NA,NA,447955147223.02,0.29,0.29,31235.59,394542539955.98,3.12,-0.715920036423238,-33.5608010567523
"Japan","2003",NA,225797718,510877356415.53,0.2,1.69,33690.94,439654629593.69,3.14,-2.07669604380894,-33.4617935579567
"Japan","2004",NA,134374856,615047184198.61,0.16,2.36,36441.5,523919292375.66,3.13,-2.31148844806289,-33.241370354049
"Japan","2005",NA,3679814006,654355632735.79,0.12,1.3,35781.17,589996026064.66,3.31,-3.1169493128579,-34.0355588112076
"Japan","2006",NA,3319730345,704556261301.66,-0.06,1.69,34075.98,649803567175.38,3.41,-3.47461037235888,-37.4324288930391
"Japan","2007",NA,3686631085,773110778023.58,0.5,2.19,34033.7,699455217891.61,3.46,-2.76646462982557,-38.5310562044167
"Japan","2008",NA,4134434296,858847033896.26,0.51,-1.04,37865.62,849439093648.87,3.47,-2.49632068224843,-37.8216336272917
"Japan","2009",NA,4457998948,639244801491.07,0.24,-5.53,39322.6,620791257036.17,3.36,-2.38078901438772,-37.684211236411
"Japan","2010",NA,4328535527,837036724808.3,0.14,4.71,42935.25,768048266174.83,3.25,-2.62495016897172,-38.929623058909
"Japan","2011",NA,4464802000,896734622276.24,-0.01,-0.45,46229.97,946931973385.79,3.38,-3.27622747314447,-37.1537065835114
"Japan","2012",NA,180399647,877127466364.64,0.01,1.74,46701.01,992054746226.31,3.34,-9.98110187709009,-47.1736025123641
"Japan","2013",NA,NA,794629611282.3,0.22,1.36,38549.68,934277216929.15,3.47,-8.93951670210639,-47.4913209613626
"Japan","2014",77.86,NA,815522002657.7,0.4,-0.03,36152.69,958442681262.32,NA,-7.59098362143687,-49.3876052097298
"Japan","2015",74.72,NA,738085167732.5,0,0.47,32477.22,778281286231.58,NA,-7.92837606906686,-49.2749820239203
"Kazakhstan","2001",NA,NA,10166980798.83,12.72,13.5,1490.93,10401584707.21,0.22,11.9986522966133,-2.3578762931136
"Kazakhstan","2002",NA,NA,11576895533.75,10.51,9.8,1658.03,11589313398.75,0.26,10.4816784144166,-1.99401469741594
"Kazakhstan","2003",NA,27812000,14928755870.77,8.05,9.3,2068.12,13272767102.53,0.25,10.9003728236992,-4.43501437316104
"Kazakhstan","2004",NA,40211000,22654791781.53,13.01,9.6,2874.29,18947365751.46,0.25,6.36091336631717,-11.7195650663113
"Kazakhstan","2005",NA,60525000,30386570590.01,4.46,9.7,3771.28,25458960716.44,0.28,10.695180029042,-3.36428777806898
"Kazakhstan","2006",NA,81139000,41291971410.76,9.4,10.7,5291.58,32788937848.86,0.24,-17.0166660641146,53.1025048598447
"Kazakhstan","2007",NA,119293000,51704436894.04,11.42,8.9,6771.41,44926931104.77,0.21,-17.0639086250846,52.667129151439
"Kazakhstan","2008",NA,210285000,76257057403.54,12.6,3.3,8513.56,49571450184.21,0.22,-16.0533418818915,52.296477349459
"Kazakhstan","2009",NA,214199000,48243324765.91,12.38,1.2,7165.28,39121513227.08,0.23,-16.9755844058812,52.4991396956769
"Kazakhstan","2010",57.06,151234000,65502334498.32,5.04,7.3,9070.65,44257402191.99,0.15,-13.9265072834285,54.1218829165532
"Kazakhstan","2011",59.96,150092000,89503359687.03,6.87,7.2,12102.69,51340686996.66,0.16,-14.3023387046706,53.8866119375217
"Kazakhstan","2012",62.9,2345488,91746215106.04,6.32,4.6,12857.9,62011084919.1,0.17,-15.0037452547188,54.3157294911213
"Kazakhstan","2013",62.94,NA,90719812501.48,4.08,5.8,14310.03,62863178798.02,0.17,-14.6853042165203,53.6484782956318
"Kazakhstan","2014",63.62,NA,87283916609.98,3.34,4.1,13154.84,56567720491.52,NA,-15.8525357204252,53.6132450446369
"Kazakhstan","2015",69.34,NA,52774619473.68,2.18,1.2,10508.4,45496408223.12,NA,48.7926990453918,-0.295483104685115
"Kiribati","2001",NA,NA,10121237.2,-0.43,0.7,734.95,62066825.28,NA,-21.3744597884282,-17.6493954949842
"Kiribati","2002",NA,NA,13481310.44,0.35,0.58,827.3,82038465.72,NA,-21.6185408158229,-16.4585756095744
"Kiribati","2003",NA,9643,14899928.66,0.74,4.03,1014.14,87554316.1,NA,-21.9443619061306,-17.8677287397784
"Kiribati","2004",NA,8067,11881011.91,1.91,3.17,1128.95,97808501.25,NA,-32.6292789371378,0.517293020668923
"Kiribati","2005",NA,20191,14971820.77,2.46,-0.17,1149.69,130586852.04,NA,-34.0213468570442,-1.45062155939188
"Kiribati","2006",NA,12363,11432530.12,0.54,-4.51,1110.46,100150602.41,NA,-34.3365062113089,2.51162718616697
"Kiribati","2007",NA,43426,20815831.31,0.94,7.52,1277.15,121328759.1,NA,-33.62074123792,1.44237313574503
"Kiribati","2008",NA,NA,18995722.19,-0.94,2.75,1371.89,132528099.31,NA,-34.1039235447249,1.87751836435364
"Kiribati","2009",NA,NA,18228045.55,3.93,-0.67,1264.1,124785524.88,NA,-34.4762241400942,0.899625879490994
"Kiribati","2010",58.72,NA,16326086.96,-4.39,-0.5,1465.5,131168592.92,NA,-35.8760449366774,0.330027030155142
"Kiribati","2011",58.58,NA,21321402.78,0.4,2.74,1645.81,164002062.92,NA,-34.6541169451804,0.478708909954862
"Kiribati","2012",58.63,NA,19620004.14,-1.96,2.81,1641.2,185338579.42,NA,-35.0110651095114,1.33542392476908
"Kiribati","2013",58.61,NA,17764047.11,0.69,2.97,1556.53,186715582.16,NA,-34.9393780532198,0.884195969781116
"Kiribati","2014",58.51,NA,18027762.75,4.96,3.7,1509.52,184784568.24,NA,-33.4078673918579,1.692549437022
"Kiribati","2015",49.99,NA,15983021.56,1.17,3.14,1291.88,135508226.28,NA,-33.5284751108085,-1.4996635808321
"Korea, Dem. People’s Rep.","2001",NA,NA,NA,NA,NA,NA,NA,NA,-27.6718268392818,-26.1695029978793
"Korea, Dem. People’s Rep.","2002",NA,NA,NA,NA,NA,NA,NA,NA,-25.9308261339909,-22.9073650536186
"Korea, Dem. People’s Rep.","2003",NA,NA,NA,NA,NA,NA,NA,NA,-23.5189611993992,-25.3984830119591
"Korea, Dem. People’s Rep.","2004",NA,NA,NA,NA,NA,NA,NA,NA,-24.9497526521477,-26.4399651594031
"Korea, Dem. People’s Rep.","2005",NA,NA,NA,NA,NA,NA,NA,NA,-27.896257225775,-24.5182746460681
"Korea, Dem. People’s Rep.","2006",NA,NA,NA,NA,NA,NA,NA,NA,-25.8555061291528,-27.0238615023582
"Korea, Dem. People’s Rep.","2007",NA,NA,NA,NA,NA,NA,NA,NA,-26.9680568803202,-21.8377947455661
"Korea, Dem. People’s Rep.","2008",NA,NA,NA,NA,NA,NA,NA,NA,-26.4146371380774,-25.7894007438469
"Korea, Dem. People’s Rep.","2009",NA,NA,NA,NA,NA,NA,NA,NA,-21.9950702634316,-24.9854599820936
"Korea, Dem. People’s Rep.","2010",NA,NA,NA,NA,NA,NA,NA,NA,-22.3343459561769,-23.6816237037652
"Korea, Dem. People’s Rep.","2011",NA,NA,NA,NA,NA,NA,NA,NA,-22.4571410916622,-23.4564493104842
"Korea, Dem. People’s Rep.","2012",NA,NA,NA,NA,NA,NA,NA,NA,-26.6420206604719,-24.8799219403474
"Korea, Dem. People’s Rep.","2013",NA,NA,NA,NA,NA,NA,NA,NA,-23.4211360368821,-23.4389856596896
"Korea, Rep.","2001",NA,NA,174480979713.24,1.22,4.53,11255.95,166198266446.68,2.34,1.3528919068242,-36.9592805753912
"Korea, Rep.","2002",NA,NA,187741809142.43,0.9,7.43,12788.58,178606495136.24,2.27,1.74850348321552,-38.2389862793649
"Korea, Rep.","2003",NA,152400000,222545128020.07,1.03,2.93,14219.19,208857512105.47,2.35,2.47634278287332,-37.0207061090876
"Korea, Rep.","2004",NA,2.56e+08,292911064156.74,1.74,4.9,15921.94,263624401913.88,2.53,2.33937433343775,-39.3659484659131
"Korea, Rep.","2005",NA,535600000,330601190274.51,1.52,3.92,18657.52,308731417034.8,2.63,2.41284654763813,-41.3379741437091
"Korea, Rep.","2006",NA,1616600000,376047310902.23,0.91,5.18,20917.03,368143378049.95,2.83,7.95291520747894,-47.3944871569101
"Korea, Rep.","2007",NA,2090800000,439918201342.08,0.79,5.46,23101.51,427273049132.89,3,8.92193086103338,-45.9017555915323
"Korea, Rep.","2008",NA,2365900000,500722700771.21,1.12,2.83,20474.89,500830318715.17,3.12,8.53977589615537,-45.6296999322289
"Korea, Rep.","2009",NA,2159200000,428867909752.3,1,0.71,18338.71,386595271471.42,3.29,8.13221573715074,-45.7802910172544
"Korea, Rep.","2010",81.62,2.297e+09,540896025382.74,0.87,6.5,22151.21,506037397680.57,3.47,5.93770222261073,-48.2388718747559
"Korea, Rep.","2011",81.86,3126600000,670343134269.39,0.81,3.68,24155.83,652367548230.29,3.74,6.28702091620839,-48.6128284920325
"Korea, Rep.","2012",82.78,4657700000,688932638111.88,0.78,2.29,24453.97,654763976127.92,4.03,4.36494144149559,-49.0489830803217
"Korea, Rep.","2013",83.99,NA,703395679912.8,0.98,2.9,25997.88,638384389354.95,4.15,4.49680075140153,-49.1183265019968
"Korea, Rep.","2014",84.17,NA,709555664370.41,0.66,3.34,27989.35,635406275333.33,NA,-1.8278407313059,-44.3931041227091
"Korea, Rep.","2015",83.91,NA,632459493925.47,0.37,2.61,27221.52,536567188919.32,NA,-0.300409048878863,-43.3777846626256
"Kosovo","2001",NA,NA,NA,NA,26.97,1490.36,NA,NA,-29.2602857380119,-24.0101690400508
"Kosovo","2002",NA,NA,NA,NA,-0.7,1587.51,NA,NA,-22.2625404318909,-23.6691737887548
"Kosovo","2003",NA,NA,NA,NA,5.98,1969.56,NA,NA,-25.1767383320416,-22.2761055662295
"Kosovo","2004",NA,NA,NA,1.46,2.61,2135.33,NA,NA,-30.345738904015,9.65712828996216
"Kosovo","2005",NA,NA,NA,3.58,6.03,2190.55,NA,NA,-31.6833823479093,9.71997777139318
"Kosovo","2006",NA,NA,514866390.67,9.07,4.5,2371.66,1950194454.9,NA,-32.8171396041631,6.70862572216554
"Kosovo","2007",NA,NA,748169997.26,12.48,7.29,2788.48,2448672324.12,NA,-33.6455308837441,6.93481301612446
"Kosovo","2008",NA,NA,890727991.8,9.44,2.64,3254.86,3085262926.61,NA,-31.9468596447857,6.63745232843125
"Kosovo","2009",NA,NA,964434565.16,7.22,3.34,3209.69,2936263545.43,NA,-32.1574646257042,5.63636971796314
"Kosovo","2010",55.93,NA,1156953642.38,8.35,3.31,3283.21,3230651655.63,NA,-32.9235954230312,5.58385596279441
"Kosovo","2011",55.71,NA,1309017653.6,8.16,4.62,3736.84,3798569641.37,NA,-32.3582835432412,5.39170978238202
"Kosovo","2012",55.8,NA,1186325324.43,4.51,2.81,3600.89,3404342798.41,NA,-31.8823420782194,5.13723149139183
"Kosovo","2013",61.29,NA,1226783988.32,4.85,3.44,3890.3,3461763143.92,NA,-1.10704793925145,54.0876437582383
"Kosovo","2014",64.65,NA,1445535358.9,2.71,1.22,4073.82,3733846357.97,NA,-28.249208691,4.83080445754421
"Kosovo","2015",66.11,NA,1219252523.01,5.64,3.62,3553.37,3179882444.27,NA,-26.8504084906967,-4.48345070275659
"Kyrgyz Republic","2001",NA,NA,560092939.42,0.33,5.32,308.41,564634222.37,0.17,10.4089566937954,-1.32033090944919
"Kyrgyz Republic","2002",NA,NA,635535283.25,0.29,-0.02,321.73,695875684.67,0.2,15.1402967822343,2.65608914760348
"Kyrgyz Republic","2003",NA,12099000,742293893.69,2.37,7.03,380.51,868382998.97,0.22,9.37173014145699,-13.5821594964538
"Kyrgyz Republic","2004",NA,19056000,941138691.61,7.93,7.03,433.24,1133628671.21,0.2,15.0501526984197,-3.78825922596588
"Kyrgyz Republic","2005",NA,16645000,942411224.94,1.73,-0.18,476.55,1396889952.54,0.2,14.9058761337383,-3.91760123528383
"Kyrgyz Republic","2006",NA,24814000,1182432651.19,6.42,3.1,543.11,2239825766.01,0.23,-18.7362258310917,20.5062330342494
"Kyrgyz Republic","2007",NA,94983000,2012051034,5.47,8.54,721.77,3199684856.22,0.23,-44.617755353391,21.6814005491609
"Kyrgyz Republic","2008",NA,143974000,2752393737.73,7.33,8.4,966.39,4757397210.09,0.19,-45.2951030117649,21.9557097324543
"Kyrgyz Republic","2009",NA,174876000,2565386524.83,4.04,2.89,871.22,3690178794.1,0.16,-40.4597058064086,25.9399320011721
"Kyrgyz Republic","2010",60.89,150114000,2471698687.89,8.76,-0.47,880.04,3915960865.28,0.16,-44.3714295312181,21.0775785807318
"Kyrgyz Republic","2011",62.87,199307000,3380167259.38,11.25,5.96,1123.88,5059940750.57,0.16,-44.0392484101247,21.671574178381
"Kyrgyz Republic","2012",61.45,NA,2932959610.25,4.67,-0.09,1177.97,6292831537.41,NA,-44.4919514327993,21.747859036587
"Kyrgyz Republic","2013",63.32,NA,3099060450.35,8.63,10.92,1282.44,6731841257.19,NA,-44.2046732857977,24.0036995072033
"Kyrgyz Republic","2014",64.92,NA,2796701463.63,4.73,4.02,1279.77,6547842569.35,NA,-43.7076149966152,21.948074924679
"Kyrgyz Republic","2015",65.4,NA,NA,11.57,3.47,1103.22,NA,NA,-41.719865559425,25.1253165943758
"Lao PDR","2001",NA,NA,503850569.52,1.35,5.75,326.03,668709934.67,NA,-12.2740828793137,-0.104524214541145
"Lao PDR","2002",NA,NA,516631779.2,0.25,5.92,319.53,648665494.68,0.04,9.40120847573475,0.580553060443448
"Lao PDR","2003",NA,NA,600635617.3,0.96,6.07,362.67,749578887.41,NA,-12.8243301240871,-0.553228347407567
"Lao PDR","2004",NA,NA,7.23e+08,0.71,6.36,418.17,1111130000,NA,-15.6653808175875,-4.55167963107531
"Lao PDR","2005",NA,NA,934399200.77,1.01,7.11,476.16,1272015175.65,NA,-15.1214856228644,-4.86881535667777
"Lao PDR","2006",NA,NA,1394900638.49,5.42,8.62,591.36,1585657407.81,NA,-16.149793445587,45.1139114062696
"Lao PDR","2007",NA,NA,1456886243.98,7.66,7.6,710.98,2025247619.86,NA,-15.1883420104365,46.2950653574435
"Lao PDR","2008",NA,NA,1742931976.57,4.18,7.82,900.5,2406873769.69,NA,-15.1232482309175,44.1401222543772
"Lao PDR","2009",NA,NA,1801294895.82,5.46,7.5,947.96,2338477155.52,NA,-15.6051646642429,43.7704822972059
"Lao PDR","2010",47.29,NA,2552473190.06,3.88,8.53,1147.1,2722386383.34,NA,-24.4617178398588,41.460036841109
"Lao PDR","2011",49.21,NA,3079602061.21,3.63,8.04,1300.98,3570464896.34,NA,-23.0254203657612,40.8768039108373
"Lao PDR","2012",49.93,NA,3635378694.51,3.15,8.02,1445.87,4554304178.05,NA,-23.0688913500432,41.5199433083902
"Lao PDR","2013",50.3,NA,4173506840.41,3.81,8.47,1700.99,5163766026.89,NA,46.7013088132882,8.34886315700298
"Lao PDR","2014",52.16,NA,4739419021.08,7.8,7.52,1751.4,5820350058.8,NA,45.5094187881799,7.33440879122857
"Lao PDR","2015",51.22,NA,4295954875.64,8.75,7,1812.33,5443003298.86,NA,-27.7311169251353,-7.95012125316652
"Latvia","2001",NA,NA,3177771434.97,2.08,6.46,3571.55,4044694425.79,0.32,7.24952401340858,-7.30178506672664
"Latvia","2002",NA,NA,3492097544.34,1.68,7.11,4128.64,4459960209.19,0.34,6.8186508939446,-7.78661117054198
"Latvia","2003",NA,82243360,4243384577.54,2.7,8.42,5128.97,5717024966.18,0.33,6.47687569067302,-8.6287936615185
"Latvia","2004",NA,109211350,5617268115,4.12,8.34,6344.98,7852404058.8,0.38,3.99312787195214,-10.3159321923292
"Latvia","2005",NA,148748608,7306359676.42,4.79,10.7,7550.14,9757176104.54,0.52,5.07768710946053,-12.5417897057817
"Latvia","2006",NA,165950022,8573078755.96,7.96,11.9,9651.7,13006613995.49,0.65,26.3251192893507,-13.3636579699649
"Latvia","2007",NA,225772774,11881893037.89,8.8,9.96,14019.38,17759662152.92,0.55,27.5477222902249,-14.1505213719382
"Latvia","2008",NA,297409057,14075490425.38,4.03,-3.6,16323.77,18673335769.62,0.58,26.9223940814789,-13.6846800771706
"Latvia","2009",NA,243297986,11149111759.8,-0.12,-14.35,12207.59,11573236030.02,0.45,25.075134327571,-2.01442480847783
"Latvia","2010",73.19,269568514,12751705087.44,1.83,-3.78,11319.52,13102082670.91,0.61,29.4097903241009,-0.723591561951186
"Latvia","2011",73.71,321208232,16458756309.59,5.29,6.21,13781.21,17875811833.99,0.7,30.0789546511871,-0.0648789239554728
